Date,Time,PM1,PM2.5,RESP,PM10,TOTAL
1/7/2020,6:20:45,0.015,0.016,0.017,0.021,0.025
1/7/2020,6:22:45,0.015,0.016,0.017,0.023,0.024
1/7/2020,6:24:45,0.015,0.016,0.018,0.022,0.024
1/7/2020,6:26:45,0.016,0.017,0.018,0.023,0.025
1/7/2020,6:28:45,0.016,0.017,0.018,0.024,0.027
1/7/2020,6:30:45,0.015,0.017,0.018,0.022,0.024
1/7/2020,6:32:45,0.016,0.017,0.019,0.023,0.028
1/7/2020,6:34:45,0.016,0.017,0.018,0.023,0.027
1/7/2020,6:36:45,0.016,0.017,0.019,0.023,0.027
1/7/2020,6:38:45,0.016,0.017,0.019,0.025,0.03
1/7/2020,6:40:45,0.016,0.018,0.019,0.024,0.027
1/7/2020,6:42:45,0.016,0.017,0.019,0.023,0.028
1/7/2020,6:44:45,0.016,0.017,0.019,0.024,0.029
1/7/2020,6:46:45,0.016,0.017,0.019,0.023,0.027
1/7/2020,6:48:45,0.016,0.018,0.019,0.024,0.027
1/7/2020,6:50:45,0.017,0.018,0.02,0.025,0.032
1/7/2020,6:52:45,0.017,0.018,0.02,0.024,0.03
1/7/2020,6:54:45,0.017,0.018,0.02,0.026,0.03
1/7/2020,6:56:45,0.017,0.018,0.019,0.024,0.027
1/7/2020,6:58:45,0.018,0.019,0.021,0.028,0.035
1/7/2020,7:00:45,0.017,0.019,0.021,0.027,0.034
1/7/2020,7:02:45,0.018,0.02,0.022,0.029,0.034
1/7/2020,7:04:45,0.018,0.02,0.021,0.029,0.039
1/7/2020,7:06:45,0.018,0.019,0.021,0.027,0.034
1/7/2020,7:08:45,0.018,0.019,0.021,0.027,0.035
1/7/2020,7:10:45,0.018,0.02,0.021,0.028,0.033
1/7/2020,7:12:45,0.019,0.021,0.023,0.029,0.035
1/7/2020,7:14:45,0.026,0.027,0.029,0.035,0.039
1/7/2020,7:16:45,0.024,0.025,0.027,0.035,0.043
1/7/2020,7:18:45,0.02,0.022,0.023,0.031,0.038
1/7/2020,7:20:45,0.019,0.02,0.022,0.031,0.042
1/7/2020,7:22:45,0.018,0.02,0.022,0.03,0.041
1/7/2020,7:24:45,0.018,0.019,0.021,0.029,0.037
1/7/2020,7:26:45,0.018,0.019,0.021,0.029,0.038
1/7/2020,7:28:45,0.017,0.019,0.021,0.028,0.037
1/7/2020,7:30:45,0.018,0.019,0.021,0.028,0.039
1/7/2020,7:32:45,0.018,0.019,0.021,0.028,0.033
1/7/2020,7:34:45,0.018,0.02,0.022,0.029,0.04
1/7/2020,7:36:45,0.018,0.02,0.022,0.029,0.036
1/7/2020,7:38:45,0.021,0.022,0.024,0.031,0.039
1/7/2020,7:40:45,0.022,0.024,0.026,0.034,0.043
1/7/2020,7:42:45,0.02,0.021,0.023,0.03,0.04
1/7/2020,7:44:45,0.019,0.021,0.023,0.031,0.041
1/7/2020,7:46:45,0.02,0.021,0.023,0.031,0.038
1/7/2020,7:48:45,0.019,0.021,0.023,0.031,0.04
1/7/2020,7:50:45,0.02,0.021,0.023,0.033,0.047
1/7/2020,7:52:45,0.02,0.021,0.024,0.034,0.045
1/7/2020,7:54:45,0.019,0.021,0.023,0.032,0.043
1/7/2020,7:56:45,0.019,0.02,0.022,0.031,0.045
1/7/2020,7:58:45,0.019,0.021,0.023,0.034,0.042
1/7/2020,8:00:45,0.019,0.021,0.024,0.033,0.042
1/7/2020,8:02:45,0.019,0.021,0.023,0.034,0.045
1/7/2020,8:04:45,0.02,0.021,0.024,0.034,0.041
1/7/2020,8:06:45,0.02,0.022,0.024,0.034,0.046
1/7/2020,8:08:45,0.02,0.021,0.024,0.033,0.042
1/7/2020,8:10:45,0.019,0.021,0.023,0.032,0.039
1/7/2020,8:12:45,0.019,0.021,0.024,0.033,0.04
1/7/2020,8:14:45,0.045,0.048,0.055,0.112,0.302
1/7/2020,8:16:45,0.029,0.031,0.036,0.066,0.15
1/7/2020,8:18:45,0.031,0.033,0.036,0.052,0.089
1/7/2020,8:20:45,0.062,0.065,0.068,0.085,0.116
1/7/2020,8:22:45,0.034,0.037,0.04,0.054,0.075
1/7/2020,8:24:45,0.027,0.03,0.034,0.049,0.068
1/7/2020,8:26:45,0.025,0.028,0.031,0.044,0.057
1/7/2020,8:28:45,0.025,0.028,0.031,0.046,0.059
1/7/2020,8:30:45,0.022,0.025,0.029,0.043,0.056
1/7/2020,8:32:45,0.022,0.025,0.029,0.045,0.058
1/7/2020,8:34:45,0.022,0.025,0.029,0.044,0.062
1/7/2020,8:36:45,0.022,0.025,0.029,0.044,0.057
1/7/2020,8:38:45,0.022,0.025,0.029,0.043,0.055
1/7/2020,8:40:45,0.022,0.025,0.029,0.042,0.06
1/7/2020,8:42:45,0.022,0.025,0.029,0.042,0.055
1/7/2020,8:44:45,0.022,0.025,0.029,0.043,0.054
1/7/2020,8:46:45,0.022,0.025,0.028,0.042,0.06
1/7/2020,8:48:45,0.024,0.027,0.031,0.048,0.068
1/7/2020,8:50:45,0.026,0.03,0.034,0.051,0.065
1/7/2020,8:52:45,0.026,0.03,0.034,0.049,0.064
1/7/2020,8:54:45,0.027,0.03,0.035,0.05,0.067
1/7/2020,8:56:45,0.026,0.03,0.034,0.049,0.064
1/7/2020,8:58:45,0.025,0.029,0.033,0.049,0.062
1/7/2020,9:00:45,0.025,0.028,0.033,0.051,0.075
1/7/2020,9:02:45,0.025,0.029,0.034,0.051,0.069
1/7/2020,9:04:45,0.024,0.028,0.033,0.05,0.067
1/7/2020,9:06:45,0.023,0.027,0.032,0.048,0.064
1/7/2020,9:08:45,0.025,0.03,0.035,0.053,0.067
1/7/2020,9:10:45,0.026,0.03,0.035,0.053,0.075
1/7/2020,9:12:45,0.023,0.027,0.033,0.05,0.061
1/7/2020,9:14:45,0.023,0.027,0.033,0.051,0.069
1/7/2020,9:16:45,0.023,0.027,0.032,0.049,0.066
1/7/2020,9:18:45,0.023,0.028,0.033,0.052,0.067
1/7/2020,9:20:45,0.023,0.028,0.034,0.051,0.064
1/7/2020,9:22:45,0.024,0.029,0.036,0.057,0.076
1/7/2020,9:24:45,0.027,0.033,0.041,0.069,0.096
1/7/2020,9:26:45,0.03,0.037,0.046,0.08,0.114
1/7/2020,9:28:45,0.031,0.039,0.049,0.086,0.125
1/7/2020,9:30:45,0.032,0.04,0.05,0.09,0.129
1/7/2020,9:32:45,0.031,0.039,0.049,0.084,0.116
1/7/2020,9:34:45,0.033,0.042,0.053,0.096,0.133
1/7/2020,9:36:45,0.035,0.045,0.057,0.1,0.149
1/7/2020,9:38:45,0.038,0.048,0.06,0.108,0.156
1/7/2020,9:40:45,0.041,0.05,0.062,0.113,0.187
1/7/2020,9:42:45,0.039,0.049,0.061,0.11,0.164
1/7/2020,9:44:45,0.037,0.047,0.059,0.111,0.158
1/7/2020,9:46:45,0.034,0.043,0.055,0.099,0.141
1/7/2020,9:48:45,0.035,0.044,0.056,0.101,0.159
1/7/2020,9:50:45,0.035,0.044,0.055,0.094,0.137
1/7/2020,9:52:45,0.035,0.045,0.057,0.1,0.144
1/7/2020,9:54:45,0.033,0.043,0.054,0.092,0.136
1/7/2020,9:56:45,0.034,0.043,0.053,0.094,0.137
1/7/2020,9:58:45,0.035,0.044,0.055,0.095,0.141
1/7/2020,10:00:45,0.034,0.043,0.055,0.097,0.139
1/7/2020,10:02:45,0.039,0.048,0.06,0.109,0.189
1/7/2020,10:04:45,0.036,0.045,0.057,0.104,0.162
1/7/2020,10:06:45,0.034,0.043,0.055,0.098,0.143
1/7/2020,10:08:45,0.036,0.045,0.056,0.104,0.171
1/7/2020,10:10:45,0.032,0.041,0.052,0.092,0.15
1/7/2020,10:12:45,0.033,0.042,0.053,0.096,0.146
1/7/2020,10:14:45,0.032,0.04,0.051,0.087,0.129
1/7/2020,10:16:45,0.036,0.044,0.056,0.099,0.159
1/7/2020,10:18:45,0.034,0.043,0.054,0.099,0.158
1/7/2020,10:20:45,0.035,0.044,0.054,0.097,0.151
1/7/2020,10:22:45,0.034,0.043,0.054,0.098,0.143
1/7/2020,10:24:45,0.032,0.041,0.051,0.09,0.124
1/7/2020,10:26:45,0.033,0.041,0.051,0.09,0.138
1/7/2020,10:28:45,0.032,0.04,0.05,0.09,0.138
1/7/2020,10:30:45,0.034,0.042,0.053,0.095,0.143
1/7/2020,10:32:45,0.032,0.041,0.051,0.094,0.143
1/7/2020,10:34:45,0.032,0.04,0.05,0.088,0.135
1/7/2020,10:36:45,0.034,0.043,0.054,0.099,0.158
1/7/2020,10:38:45,0.034,0.042,0.053,0.098,0.152
1/7/2020,10:40:45,0.032,0.04,0.05,0.09,0.129
1/7/2020,10:42:45,0.032,0.04,0.05,0.093,0.132
1/7/2020,10:44:45,0.032,0.04,0.05,0.09,0.133
1/7/2020,10:46:45,0.033,0.042,0.052,0.094,0.14
1/7/2020,10:48:45,0.036,0.044,0.055,0.096,0.14
1/7/2020,10:50:45,0.047,0.056,0.066,0.106,0.155
1/7/2020,10:52:45,0.036,0.044,0.055,0.097,0.151
1/7/2020,10:54:45,0.036,0.044,0.055,0.099,0.15
1/7/2020,10:56:45,0.032,0.04,0.05,0.09,0.134
1/7/2020,10:58:45,0.034,0.042,0.052,0.094,0.144
1/7/2020,11:00:45,0.035,0.042,0.053,0.095,0.15
1/7/2020,11:02:45,0.032,0.04,0.05,0.091,0.132
1/7/2020,11:04:45,0.031,0.038,0.048,0.081,0.106
1/7/2020,11:06:45,0.033,0.041,0.05,0.088,0.132
